2018/5/2 17:30,152,0.6
2018/5/2 17:45,152,0.6
2018/5/2 18:00,152,0.6
2018/5/2 18:15,152,0.8
2018/5/2 18:30,152,0.6
2018/5/2 18:45,152,0.8
2018/5/2 19:00,152,0.8
2018/5/2 19:15,152,0.8
2018/5/2 19:30,152,0.7
2018/5/2 19:45,152,0.8
2018/5/2 20:00,152,0.7
2018/5/2 20:15,152,0.5
2018/5/2 20:30,152,0.7
2018/5/2 20:45,152,0.7
2018/5/2 21:00,152,0.6
2018/5/2 21:15,152,0.4
2018/5/2 21:30,152,0.5
2018/5/2 21:45,152,0.6
2018/5/2 22:00,152,0.7
2018/5/2 22:15,152,0.6
2018/5/2 22:30,152,0.4
2018/5/2 22:45,152,0.4
2018/5/2 23:00,152,0.2
2018/5/2 23:15,152,0.3
2018/5/2 23:30,152,0.3
2018/5/2 23:45,152,0.3
2018/5/3 0:00,152,0.2
2018/5/3 0:15,152,0.1
2018/5/3 0:30,152,0.2
2018/5/3 0:45,152,0.1
2018/5/3 1:00,152,0.1
2018/5/3 1:15,152,0
2018/5/3 1:30,152,0.1
2018/5/3 1:45,152,0.1
2018/5/3 2:00,152,0
2018/5/3 2:15,152,0
2018/5/3 2:30,152,0
2018/5/3 2:45,152,0.1
2018/5/3 3:00,152,0
2018/5/3 3:15,152,0
2018/5/3 3:30,152,0
2018/5/3 3:45,152,0.1
2018/5/3 4:00,152,0
2018/5/3 4:15,152,0
2018/5/3 4:30,152,0.1
2018/5/3 4:45,152,0.2
2018/5/3 5:00,152,0.1
2018/5/3 5:15,152,0.2
2018/5/3 5:30,152,0.3
2018/5/3 5:45,152,0.3
2018/5/3 6:00,152,0.5
2018/5/3 6:15,152,0.4
2018/5/3 6:30,152,0.5
2018/5/3 6:45,152,0.5
2018/5/3 7:00,152,0.5
2018/5/3 7:15,152,0.7
2018/5/3 7:30,152,0.7
2018/5/3 7:45,152,0.9
2018/5/3 8:00,152,0.9
2018/5/3 8:15,152,0.6
2018/5/3 8:30,152,0.3
2018/5/3 8:45,152,0.5
2018/5/3 9:00,152,0.7
2018/5/3 9:15,152,0.5
2018/5/3 9:30,152,0.5
2018/5/3 9:45,152,0.4
2018/5/3 10:00,152,0.4
2018/5/3 10:15,152,0.5
2018/5/3 10:30,152,0.5
2018/5/3 10:45,152,0.4
2018/5/3 11:00,152,0.4
2018/5/3 11:15,152,0.5
2018/5/3 11:30,152,0.6
2018/5/3 11:45,152,0.5
2018/5/3 12:00,152,0.5
