职位名称,薪水,工作地点,经验要求,学历要求,职位标签,公司名称,详情链接
股票量化研究员,8千-1.5万,杭州-拱墅,经验不限,大专,量化策略研究、风险模型研究、Python、C/C++、股票研究、程序化交易、量化交易、股票量化,杭州富平科技有限公司,http://jobs.zhaopin.com/CC283858430J40494911102.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
软件开发工程师,面议,杭州-滨江,经验不限,本科,C语言、Java、Python、C++、Shell、物联网、嵌入式软件开发、BSP开发,华为技术有限公司,http://jobs.zhaopin.com/CC000542940J40232238314.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
算法工程师,1.5万-3万 · 14薪,杭州-滨江,经验不限,本科,视觉图像算法、自然语言处理、推荐算法、机器人算法、视频算法、搜索算法、语音算法、PyTorch、TensorFlow、Python,外企德科,http://jobs.zhaopin.com/CC138117190J40506310005.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
生信工程师,1万-1.3万,杭州-滨江,经验不限,硕士,基因组学、R语言、Perl、C语言、Python,杭州立效生物医药科技有限公司,http://jobs.zhaopin.com/CC276763230J40460479811.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
数据分析师,150-200/天,杭州-上城,无经验,本科,Python、MATLAB、Stata、机器学习、深度学习、金融数据分析,杭州弈宸私募基金管理有限公司,http://jobs.zhaopin.com/CC484336530J40496446116.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
软件算法工程师-极端光学技术与仪器研究院,8千-1.6万,杭州-萧山,经验不限,本科,C++、Python、C语言、Git、QT,浙江大学杭州国际科创中心,http://jobs.zhaopin.com/CCL1242292110J40434495104.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
软件测试工程师（外包互联网大厂+有英语基础优先）,1.1万-1.2万,杭州-余杭,3-5年,大专,功能测试、自动化测试、Java、Python,郑州易宝软件科技有限公司,http://jobs.zhaopin.com/CC525176730J40522469908.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
大数据运维工程师,1.3万-2万,杭州-西湖,3-5年,本科,Hadoop、Spark、Java、Python,杭州中港科技有限公司,http://jobs.zhaopin.com/CC660549420J40499751105.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
软件开发工程师（城市多、岗位多）,1.5万-3万,杭州-滨江,1-3年,本科,后端开发、WEB开发、全栈开发、SpringCloud、Java、Python、JavaScript、Shell,外企德科,http://jobs.zhaopin.com/CC138117190J40409289905.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
先进控制工程师,1.2万-2万 · 13薪,杭州-上城,3-5年,本科,APC、Python,杭州兰亮网络科技有限公司,http://jobs.zhaopin.com/CC277750880J40452877006.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
ETL工程师,1.6万-1.9万,杭州-萧山,3-5年,本科,银监报送,北京开科唯识技术股份有限公司深圳分公司,http://jobs.zhaopin.com/CC585923020J40501586203.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
初级java开发工程师,1.2万-2.4万,杭州-滨江,经验不限,本科,后端开发、Java、Python、HTML5、全栈开发、WEB开发、SpringBoot、JavaScript,外企德科,http://jobs.zhaopin.com/CC138117190J40321730905.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
人工智能（博士）,3万-5.5万,杭州-拱墅,5-10年,博士,数据分析、自然语言处理、数据挖掘、Java、Python、SQL、C语言、机器视觉、Caffe、mindspore,杭州客原网络科技集团有限公司,http://jobs.zhaopin.com/CCL1477245810J40474237413.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
高级测试试验员,6千-8千 · 13薪,杭州-西湖,1-3年,大专,产品测试、环境试验、电性能测试、C、Python、数据采集,北京轩宇信息技术有限公司,http://jobs.zhaopin.com/CC626510620J40553585214.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
Java开发工程师,10万-18万,杭州-临平,1-3年,大专,Java、Python、SQL Server、MySQL,航天东策(杭州)智能技术有限公司,http://jobs.zhaopin.com/CC849108510J40190841704.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
AI运维工程师（HW外包，全额社保公积金）,1.5万-2.5万 · 14薪,杭州-滨江,经验不限,本科,C++、Python、C语言、机器视觉、图像算法、图像、AI,外企德科,http://jobs.zhaopin.com/CC138117190J40512579105.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
ai算法（全国出差）,1.2万-2.2万,杭州-滨江,3-5年,本科,PyTorch、TensorFlow、Python、Java,深圳市讯方技术股份有限公司,http://jobs.zhaopin.com/CC132230560J40486611506.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
运维工程师,1.2万-1.3万,杭州-滨江,3-5年,大专,Python、Shell、自动化运维、ELK、K8S、Zabbix,上海兴岩信息科技有限公司,http://jobs.zhaopin.com/CC334558030J40515960514.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
ETL工程师（稠州银行）,1.1万-1.7万,杭州-上城,经验不限,本科,GaussDB、MySQL、Kettle、DataStage、Hadoop,先进数通,http://jobs.zhaopin.com/CC000432190J40445261616.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
数字设计工程师(AI),3万-6万 · 14薪,杭州-余杭,3-5年,硕士,C语言、C++、AI芯片、数字芯片设计、Python、Perl,北京知存科技有限公司,http://jobs.zhaopin.com/CC581607530J40514920807.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
测试工程师,1万-2万 · 15薪,杭州-滨江,1-3年,本科,Python、C++、软件测试,杭州海康威视数字技术股份有限公司,http://jobs.zhaopin.com/CC120975580J40589676915.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
系统运维工程师（云运维方向）,1.8万-2.6万,杭州-余杭,5-10年,硕士,网络协议、Oracle、CCNA、CCNP、Python、ADAS系统,浙江希优信息科技有限公司,http://jobs.zhaopin.com/CC219838730J40555732914.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
数据分析与处理算法工程师,1.2万-2万,杭州-滨江,1-3年,本科,数字图像、图像处理、MATLAB、Python、C++,杭州高谱成像技术有限公司,http://jobs.zhaopin.com/CC887878130J40337899506.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
车载FAE工程师,1万-1.7万,杭州-滨江,3-5年,大专,C++、Python、C语言、台架搭建,软通动力信息技术(集团)股份有限公司,http://jobs.zhaopin.com/CC000544460J40499287816.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
游戏测试,8千-1.5万 · 13薪,杭州-滨江,1-3年,本科,Python、自动化测试、功能测试、性能测试、系统测试、游戏测试,武汉讯锡云科技有限公司,http://jobs.zhaopin.com/CC566069530J40511744005.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
生信分析工程师,6千-9千 · 13薪,杭州-西湖,经验不限,本科,转录组学、R语言、Python、Linux、NGS、高通量测序,杭州开泰生物技术有限公司,http://jobs.zhaopin.com/CC162275610J40458132303.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
NLP自然语言处理工程师,1.4万-1.8万,杭州-余杭,1-3年,本科,Python、TensorFlow、文本分析、PyTorch,杭州凡龙科技有限公司,http://jobs.zhaopin.com/CC187199520J40004768215.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
基因数据挖掘高级工程师,1万-2万,杭州-余杭,经验不限,硕士,机器学习、分类算法、MySQL、Oracle、SQL Server、Python、Shell、预测分析,吉林省中科生物工程股份有限公司,http://jobs.zhaopin.com/CC280873610J40506458509.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
网易正编-引擎技术支持工程师（Messiah）,1.5万-2万 · 16薪,杭州-滨江,5-10年,本科,解决方案技术支持、售前技术支持、软件技术支持、游戏引擎、Python、UE、Unity,北京外企德科人力资源服务深圳有限公司,http://jobs.zhaopin.com/CC157144120J40516418208.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
算法工程师（初/中/高）,1.2万-2.1万 · 13薪,杭州-临平,1-3年,本科,Python、OR-TOOLS、linux,广东钰顺数字科技有限公司,http://jobs.zhaopin.com/CCL1419120480J40489892516.htm?refcode=4019&srccode=401901&preactionid=8efd6d24-a32d-4519-b813-495e51a7f962
