职位名称,薪水,工作地点,经验要求,学历要求,职位标签,公司名称,详情链接
经营分析员(J10303),5千-6千,金华-义乌市,经验不限,本科,经营分析,浙江森山生物科技有限公司,http://jobs.zhaopin.com/CC629833930J40522001209.htm?refcode=4019&srccode=401901&preactionid=05abd206-a69c-451a-b1e0-8db20f789134
统计分析员（义乌）,5千-8千,金华-义乌市,经验不限,大专,数据统计分析,上海驮龙物流有限公司,http://jobs.zhaopin.com/CCL1369719050J40325798507.htm?refcode=4019&srccode=401901&preactionid=05abd206-a69c-451a-b1e0-8db20f789134
数据员,4千-5千,金华-义乌市,1-3年,大专,数据统计,义乌市申通快递有限公司,http://jobs.zhaopin.com/CC216029710J40234669813.htm?refcode=4019&srccode=401901&preactionid=05abd206-a69c-451a-b1e0-8db20f789134
数据分析岗（国有正式编制）,6千-1万 · 15薪,金华-金东区,经验不限,本科,,新华人寿保险股份有限公司浙江分公司,http://jobs.zhaopin.com/CC148860520J40502199112.htm?refcode=4019&srccode=401901&preactionid=05abd206-a69c-451a-b1e0-8db20f789134
大数据分析员,5千-6千,金华-婺城区,1-3年,大专,数据分析,金华市功润时装有限责任公司,http://jobs.zhaopin.com/CCL1461264820J40491939216.htm?refcode=4019&srccode=401901&preactionid=05abd206-a69c-451a-b1e0-8db20f789134
数据开发工程师,1.5万-2.5万,金华-金东区,3-5年,本科,数据治理、ETL、Python,上海亿戈网络科技有限公司,http://jobs.zhaopin.com/CCL1211316810J40477116304.htm?refcode=4019&srccode=401901&preactionid=05abd206-a69c-451a-b1e0-8db20f789134
