职位名称,薪水,工作地点,经验要求,学历要求,职位标签,公司名称,详情链接
视觉售后工程师,5千-6千,杭州-临安,经验不限,大专,,苏州卓诚朗信人力资源有限公司,http://jobs.zhaopin.com/CC825153410J40527895201.htm?refcode=4019&srccode=401901&preactionid=ca9a82f0-538d-4aa8-a9bc-703e8e17b927
产品应用工程师,1.1万-1.6万 · 14薪,杭州-临安,1-3年,本科,人工智能产品、B端产品、机器视觉、缺陷检测,利珀科技,http://jobs.zhaopin.com/CC540066220J40347992302.htm?refcode=4019&srccode=401901&preactionid=ca9a82f0-538d-4aa8-a9bc-703e8e17b927
视觉售后工程师（接受应届实习生）,4千-6千,杭州-临安,经验不限,大专,视觉图像算法,苏州杰特科人力资源有限公司,http://jobs.zhaopin.com/CCL1356276870J40450432104.htm?refcode=4019&srccode=401901&preactionid=ca9a82f0-538d-4aa8-a9bc-703e8e17b927
软件工程师,1.5万-2万 · 14薪,杭州,1年以下,硕士,C++、Python、架构设计,晶耐科光电,http://jobs.zhaopin.com/CZ896488030J00134192104.htm?refcode=4019&srccode=401901&preactionid=ca9a82f0-538d-4aa8-a9bc-703e8e17b927
视觉开发工程师,7千-1.4万 · 16薪,杭州-西湖,1-3年,本科,视觉图像算法、工业视觉检测,欧姆龙自动化系统(杭州)有限公司,http://jobs.zhaopin.com/CC477637020J40274138505.htm?refcode=4019&srccode=401901&preactionid=ca9a82f0-538d-4aa8-a9bc-703e8e17b927
图像识别项目主管,3万-5万,杭州-上城,3-5年,硕士,C++、Python、智慧医疗,无锡艾尔诺生物技术有限公司,http://jobs.zhaopin.com/CC481809420J40532078001.htm?refcode=4019&srccode=401901&preactionid=ca9a82f0-538d-4aa8-a9bc-703e8e17b927
机器视觉研发总监,2.5万-5万 · 13薪,杭州-钱塘,5-10年,本科,视觉图像算法、C#、智能制造、推荐算法、视频算法、运动控制算法、PyTorch、Caffe,杭州沃镭智能科技股份有限公司,http://jobs.zhaopin.com/CC346054610J40433684606.htm?refcode=4019&srccode=401901&preactionid=ca9a82f0-538d-4aa8-a9bc-703e8e17b927
图像识别,2万-2.5万 · 15薪,杭州-萧山,3-5年,本科,图像检测识别、图像分类、OCR识别、PyTorch、TensorFlow、Caffe、OpenCV、C++、Python,杭州龙堡智能科技有限公司,http://jobs.zhaopin.com/CCL1476093920J40465131613.htm?refcode=4019&srccode=401901&preactionid=ca9a82f0-538d-4aa8-a9bc-703e8e17b927
萤石-高级图像调试工程师（ISP）,1.5万-2.5万,杭州-滨江,5-10年,本科,,杭州海康威视数字技术股份有限公司,http://jobs.zhaopin.com/CC120975580J40253079315.htm?refcode=4019&srccode=401901&preactionid=ca9a82f0-538d-4aa8-a9bc-703e8e17b927
图像经理（自动聚焦AF方向）,1.8万-3.5万,杭州-滨江,5-10年,硕士,图像增强、图像处理、C++、传感器融合、人脸识别,爱谱华顿,http://jobs.zhaopin.com/CC131100140J40202852712.htm?refcode=4019&srccode=401901&preactionid=ca9a82f0-538d-4aa8-a9bc-703e8e17b927
