职位名称,薪水,工作地点,经验要求,学历要求,职位标签,公司名称,详情链接
ETL工程师,1万-1.4万,宁波-鄞州,3-5年,本科,ETL、SQL、Shell、perl、Hive、Oracle、Greenplum、MySQL,天阳科技,http://jobs.zhaopin.com/CC120408370J40310831808.htm?refcode=4019&srccode=401901&preactionid=654f2c97-72bb-4bcc-8599-55cc72191024
大数据模型风控部-风控策略岗,2万-3.5万,宁波-鄞州,1-3年,本科,,永赢金融租赁有限公司,http://jobs.zhaopin.com/CC237310130J40546416914.htm?refcode=4019&srccode=401901&preactionid=654f2c97-72bb-4bcc-8599-55cc72191024
【宁波】大数据产品销售经理,1万-1.5万,宁波-鄞州,3-5年,本科,政府客户、大数据,浪潮集团,http://jobs.zhaopin.com/CC120143600J40573676715.htm?refcode=4019&srccode=401901&preactionid=654f2c97-72bb-4bcc-8599-55cc72191024
数据统计分析,4千-6千,宁波-鄞州,1-3年,本科,,宁波杰艾供应链管理有限公司,http://jobs.zhaopin.com/CC842543340J40587603715.htm?refcode=4019&srccode=401901&preactionid=654f2c97-72bb-4bcc-8599-55cc72191024
系统分析师,8千-1.5万,宁波-余姚,5-10年,大专,系统设计、新能源车,宁波一彬电子科技股份有限公司,http://jobs.zhaopin.com/CC402697820J40458867409.htm?refcode=4019&srccode=401901&preactionid=654f2c97-72bb-4bcc-8599-55cc72191024
大数据产品销售经理,1万-1.4万,宁波-鄞州,经验不限,学历不限,软件行业、政府客户,浪潮集团,http://jobs.zhaopin.com/CC120143600J40334107615.htm?refcode=4019&srccode=401901&preactionid=654f2c97-72bb-4bcc-8599-55cc72191024
大数据中心-PLC自控工程师,6千-1万 · 13薪,宁波-江北,3-5年,大专,西门子PLC、西门子、PLC,浙江大学滨海产业技术研究院,http://jobs.zhaopin.com/CC703953320J40497735501.htm?refcode=4019&srccode=401901&preactionid=654f2c97-72bb-4bcc-8599-55cc72191024
销售数据分析专员,6千-9千 · 13薪,宁波-鄞州,经验不限,本科,SQL、Python、R语言,宁波领拓沃供应链有限公司,http://jobs.zhaopin.com/CCL1293812770J40447818404.htm?refcode=4019&srccode=401901&preactionid=654f2c97-72bb-4bcc-8599-55cc72191024
数据分析师,5千-1万 · 13薪,宁波,经验不限,本科,Python,宁波米福软件有限公司,http://jobs.zhaopin.com/CC646016820J40426123316.htm?refcode=4019&srccode=401901&preactionid=654f2c97-72bb-4bcc-8599-55cc72191024
数据标注分析,8千-1.2万,宁波-镇海,经验不限,大专,,上海微创软件股份有限公司,http://jobs.zhaopin.com/CC000638920J40549953014.htm?refcode=4019&srccode=401901&preactionid=654f2c97-72bb-4bcc-8599-55cc72191024
数据开发（DataWorks/宁波）,1.5万-1.7万,宁波-余姚,3-5年,本科,数据治理、ETL开发、数仓开发、数据建模、Python,上海兴岩信息科技有限公司,http://jobs.zhaopin.com/CC334558030J40524918714.htm?refcode=4019&srccode=401901&preactionid=654f2c97-72bb-4bcc-8599-55cc72191024
数据开发（数仓开发工程师）,1.2万-1.6万,宁波-慈溪,3-5年,本科,Spark、数仓开发、Hadoop、Hive、Kafka、数据管理、数据仓库,深圳市拓保软件有限公司,http://jobs.zhaopin.com/CC157088920J40324589616.htm?refcode=4019&srccode=401901&preactionid=654f2c97-72bb-4bcc-8599-55cc72191024
数据治理岗,1.5万-1.8万,宁波-鄞州,1-3年,本科,,宁波东海银行股份有限公司,http://jobs.zhaopin.com/CC446772120J40471854704.htm?refcode=4019&srccode=401901&preactionid=654f2c97-72bb-4bcc-8599-55cc72191024
库存数据分析专员,5千-8千 · 13薪,宁波-鄞州,经验不限,本科,SQL、Python、R语言、库存数据分析,宁波领拓沃供应链有限公司,http://jobs.zhaopin.com/CCL1293812770J40447822304.htm?refcode=4019&srccode=401901&preactionid=654f2c97-72bb-4bcc-8599-55cc72191024
数据库工程师/数据库管理员,8千-1.2万,宁波-鄞州,经验不限,本科,MySQL、MongoDB、SQL Server、Oracle,宁波国际物流发展股份有限公司,http://jobs.zhaopin.com/CC268242910J40468370702.htm?refcode=4019&srccode=401901&preactionid=654f2c97-72bb-4bcc-8599-55cc72191024
数据运营,5千-9千,宁波-鄞州,1-3年,学历不限,,宁波事顺贸易有限责任公司,http://jobs.zhaopin.com/CCL1284458030J40491019610.htm?refcode=4019&srccode=401901&preactionid=654f2c97-72bb-4bcc-8599-55cc72191024
数据分析师,1万-2万 · 14薪,宁波-鄞州,1-3年,本科,Python、数据建模、Sql,博威合金,http://jobs.zhaopin.com/CC523879320J40519180707.htm?refcode=4019&srccode=401901&preactionid=654f2c97-72bb-4bcc-8599-55cc72191024
数据研发工程师,1.6万-3万,宁波-鄞州,1-3年,本科,MySQL,勤达科技,http://jobs.zhaopin.com/CC345252110J40459285204.htm?refcode=4019&srccode=401901&preactionid=654f2c97-72bb-4bcc-8599-55cc72191024
数据分析师,1.5万-2.5万 · 14薪,宁波-鄞州,1-3年,本科,,东莞世材国际人力资源咨询服务有限公司,http://jobs.zhaopin.com/CCL1295301100J40498663505.htm?refcode=4019&srccode=401901&preactionid=654f2c97-72bb-4bcc-8599-55cc72191024
