职位名称,薪水,工作地点,经验要求,学历要求,职位标签,公司名称,详情链接
软件开发工程师,1.5万-2.5万,衢州-柯城区,经验不限,硕士,,衢州膜材料创新研究院,http://jobs.zhaopin.com/CCL1468452430J40488313804.htm?refcode=4019&srccode=401901&preactionid=a2d1e21a-a3e3-4b28-a22d-107bb0f03548
后端,1万-1.5万,衢州-柯城区,3-5年,本科,Java、CSS、后端开发,衢州建诚网络科技合伙企业(有限合伙),http://jobs.zhaopin.com/CCL1228671560J40591303315.htm?refcode=4019&srccode=401901&preactionid=a2d1e21a-a3e3-4b28-a22d-107bb0f03548
全栈工程师,1万-1.5万,衢州-柯城区,3-5年,大专,Java、微服务架构、全栈开发、后端开发、前端开发、React、SpringBoot,江苏种梦客网络科技有限公司,http://jobs.zhaopin.com/CCL1303081830J40520838109.htm?refcode=4019&srccode=401901&preactionid=a2d1e21a-a3e3-4b28-a22d-107bb0f03548
软件工程师,7千-1.2万 · 15薪,衢州-开化县,3-5年,大专,C#、Java、软件工程师,浙江海纳半导体股份有限公司,http://jobs.zhaopin.com/CC493195280J40467547311.htm?refcode=4019&srccode=401901&preactionid=a2d1e21a-a3e3-4b28-a22d-107bb0f03548
软件工程师,7千-1.2万 · 15薪,衢州-开化县,3-5年,大专,C#、Java、软件工程师,浙江海纳半导体股份有限公司,http://jobs.zhaopin.com/CC493195280J40467718411.htm?refcode=4019&srccode=401901&preactionid=a2d1e21a-a3e3-4b28-a22d-107bb0f03548
