职位名称,薪水,工作地点,经验要求,学历要求,职位标签,公司名称,详情链接
数据采集,3千-5千,台州,经验不限,高中,,湖北明和规划设计有限公司,http://jobs.zhaopin.com/CCL1476640540J40488941616.htm?refcode=4019&srccode=401901&preactionid=16f4aad2-5e5e-4d75-835b-c1a11c7078e5
Python开发工程师（台州）,8千-1.2万,台州-椒江区,1-3年,本科,,清鹤科技,http://jobs.zhaopin.com/CC192343020J40512050307.htm?refcode=4019&srccode=401901&preactionid=16f4aad2-5e5e-4d75-835b-c1a11c7078e5
物流经营分析,1.3万-1.5万,台州-临海市,3-5年,大专,,壹米滴答供应链集团有限公司,http://jobs.zhaopin.com/CC290569130J40515780009.htm?refcode=4019&srccode=401901&preactionid=16f4aad2-5e5e-4d75-835b-c1a11c7078e5
数据分析岗,5千-7千,台州-椒江区,1-3年,本科,,中国太平洋财产保险股份有限公司台州中心支公司,http://jobs.zhaopin.com/CC244385710J40526075201.htm?refcode=4019&srccode=401901&preactionid=16f4aad2-5e5e-4d75-835b-c1a11c7078e5
数据分析师,5千-9千,台州-临海市,经验不限,本科,Python、SQL、SPSS,伟星股份,http://jobs.zhaopin.com/CC173330310J40410264902.htm?refcode=4019&srccode=401901&preactionid=16f4aad2-5e5e-4d75-835b-c1a11c7078e5
物流经营分析,1.1万-1.5万,台州-临海市,1-3年,大专,公路运输、干线货运,壹米滴答供应链集团有限公司,http://jobs.zhaopin.com/CC290569130J40515799909.htm?refcode=4019&srccode=401901&preactionid=16f4aad2-5e5e-4d75-835b-c1a11c7078e5
数据分析师,1.2万-1.5万,台州-椒江区,1-3年,本科,数据分析、数据采集、行业分析、数据建模、大数据分析、数据挖掘、商业数据分析、销售数据分析,浙江普道科技信息服务有限公司,http://jobs.zhaopin.com/CC867077900J40380091205.htm?refcode=4019&srccode=401901&preactionid=16f4aad2-5e5e-4d75-835b-c1a11c7078e5
数据分析师（杭州）,面议,台州-椒江区,3-5年,本科,Python、机器学习、深度学习、神经网络,台州银行,http://jobs.zhaopin.com/CC148712360J40501974308.htm?refcode=4019&srccode=401901&preactionid=16f4aad2-5e5e-4d75-835b-c1a11c7078e5
数据安全架构岗(003018),面议,台州-椒江区,3-5年,本科,数据架构、数据安全、数据治理,台州银行,http://jobs.zhaopin.com/CC148712360J40477279808.htm?refcode=4019&srccode=401901&preactionid=16f4aad2-5e5e-4d75-835b-c1a11c7078e5
