职位名称,薪水,工作地点,经验要求,学历要求,职位标签,公司名称,详情链接
数据分析岗,1.3万-1.8万 · 14薪,杭州-上城,3-5年,本科,Java、Python、机器学习、决策树、神经网络、聚类算法、回归算法,杭州越秀房地产开发有限公司,http://jobs.zhaopin.com/CC404414110J40533246014.htm?refcode=4019&srccode=401901&preactionid=5da051f4-b95b-465f-96eb-6b439d2a1ecb
数据分析专员,7千-9千 · 14薪,杭州-滨江,经验不限,大专,商业数据分析、行业分析、销售数据分析、统计学、运筹学、应用数学,浙江合尔珀生物科技有限公司,http://jobs.zhaopin.com/CCL1372241830J40541920101.htm?refcode=4019&srccode=401901&preactionid=5da051f4-b95b-465f-96eb-6b439d2a1ecb
数据分析员,1万-1.5万,杭州-拱墅,3-5年,本科,制药/医疗、数据分析、电商数据分析,仙琚制药,http://jobs.zhaopin.com/CC130196500J40428674904.htm?refcode=4019&srccode=401901&preactionid=5da051f4-b95b-465f-96eb-6b439d2a1ecb
数据分析应用岗,2万-2.5万,杭州-上城,1-3年,本科,Sql,浙江高速物流有限公司,http://jobs.zhaopin.com/CC342905480J40512556609.htm?refcode=4019&srccode=401901&preactionid=5da051f4-b95b-465f-96eb-6b439d2a1ecb
行业分析师（五险一金+双休+免费单人住宿）,6千-1.2万,杭州-萧山,经验不限,本科,数据分析,华瑞信息,http://jobs.zhaopin.com/CC461030710J40497961906.htm?refcode=4019&srccode=401901&preactionid=5da051f4-b95b-465f-96eb-6b439d2a1ecb
中国移动正式员工-数据分析师,1.5万-3万,杭州-上城,3-5年,本科,数据治理、Sql、Python、R语言,浙江外服人力资源服务有限公司,http://jobs.zhaopin.com/CC559618430J40499156002.htm?refcode=4019&srccode=401901&preactionid=5da051f4-b95b-465f-96eb-6b439d2a1ecb
python数据分析师,1.5万-2万,杭州-临平,3-5年,本科,Python、MYSQL，NAVICAT,杭州熵运数据科技有限公司,http://jobs.zhaopin.com/CCL1408006890J40499186906.htm?refcode=4019&srccode=401901&preactionid=5da051f4-b95b-465f-96eb-6b439d2a1ecb
数据分析师(J11206),面议,杭州-钱塘,3-5年,本科,SQL、Python、商业数据分析、运营数据分析、销售数据分析、财务数据分析、行业分析、消费者洞察分析、供应链板块经营指标分析,九阳股份有限公司,http://jobs.zhaopin.com/CC157249010J40525034101.htm?refcode=4019&srccode=401901&preactionid=5da051f4-b95b-465f-96eb-6b439d2a1ecb
杭州圆通高薪聘数据分析员,7千-1万,杭州-萧山,经验不限,本科,,圆通速递有限公司,http://jobs.zhaopin.com/CC138773160J40498255705.htm?refcode=4019&srccode=401901&preactionid=5da051f4-b95b-465f-96eb-6b439d2a1ecb
业务分析（外派大厂，数据分析+需求对接）,1.2万-1.5万 · 13薪,杭州-滨江,1-3年,本科,SQL、中台产品、大数据产品、TO B、需求分析、数据分析、Axure,软通动力信息技术(集团)股份有限公司,http://jobs.zhaopin.com/CC000544460J40488363216.htm?refcode=4019&srccode=401901&preactionid=5da051f4-b95b-465f-96eb-6b439d2a1ecb
新能源数字-数据分析师,1.3万-2.6万,杭州-滨江,3-5年,本科,运营数据分析、销售数据分析、行业分析,中安润微科技上海,http://jobs.zhaopin.com/CCL1476042980J40515774910.htm?refcode=4019&srccode=401901&preactionid=5da051f4-b95b-465f-96eb-6b439d2a1ecb
数据分析师（移动项目）,6千-8千,杭州-西湖,1-3年,大专,Python、Sql,河南中杭信息科技有限公司,http://jobs.zhaopin.com/CCL1359078390J40444900806.htm?refcode=4019&srccode=401901&preactionid=5da051f4-b95b-465f-96eb-6b439d2a1ecb
成本数据分析员,8千-1.2万,杭州-钱塘,1-3年,本科,SPSS、Python、SQL,广州伯安数据服务有限公司,http://jobs.zhaopin.com/CCL1411640230J40470837808.htm?refcode=4019&srccode=401901&preactionid=5da051f4-b95b-465f-96eb-6b439d2a1ecb
数据运营,8千-1.3万,杭州-萧山,1-3年,本科,数据分析,浙江美牛生态科技有限公司,http://jobs.zhaopin.com/CCL1463346400J40484816402.htm?refcode=4019&srccode=401901&preactionid=5da051f4-b95b-465f-96eb-6b439d2a1ecb
数据分析研究员（实习）,150-200/天,杭州-滨江,无经验,本科,数据治理,智联猎头,http://jobs.zhaopin.com/CCL1318355140J40501724503.htm?refcode=4019&srccode=401901&preactionid=5da051f4-b95b-465f-96eb-6b439d2a1ecb
