职位名称,薪水,工作地点,经验要求,学历要求,职位标签,公司名称,详情链接
数据建模工程师,1.3万-1.6万,杭州-萧山,1-3年,本科,数据建模、银行,京北方,http://jobs.zhaopin.com/CC315847110J40529225707.htm?refcode=4019&srccode=401901&preactionid=48548557-b966-4574-bd79-a0d39e0c4ecc
中级数据开发【数据建模/线上面试/金融项目】,1.3万-1.9万,杭州-上城,3-5年,本科,数仓开发、数据建模、Hadoop、Yarn、MySQL、Oracle、信贷反欺诈、风控票据,北京汉克时代科技有限公司,http://jobs.zhaopin.com/CC493150920J40554791214.htm?refcode=4019&srccode=401901&preactionid=48548557-b966-4574-bd79-a0d39e0c4ecc
编程老师.,8千-1.3万,杭州-萧山,经验不限,本科,C/C++、Python、Scratch、NOIP,杭州小码教育科技有限公司,http://jobs.zhaopin.com/CC394236080J40208312812.htm?refcode=4019&srccode=401901&preactionid=48548557-b966-4574-bd79-a0d39e0c4ecc
数据开发工程师,1.4万-1.8万,杭州-拱墅,3-5年,本科,理财、基金、衡泰,京北方,http://jobs.zhaopin.com/CC315847110J40179549607.htm?refcode=4019&srccode=401901&preactionid=48548557-b966-4574-bd79-a0d39e0c4ecc
大数据开发工程师（学信本）,1.8万-2万,杭州-萧山,3-5年,本科,数据建模、Java,北京青钱信息技术有限公司,http://jobs.zhaopin.com/CC337626410J40504169110.htm?refcode=4019&srccode=401901&preactionid=48548557-b966-4574-bd79-a0d39e0c4ecc
爬虫工程师,7千-1.4万,杭州-拱墅,经验不限,本科,Python、SQL、Java、JavaScript、C语言、C#,杭州富平科技有限公司,http://jobs.zhaopin.com/CC283858430J40497304502.htm?refcode=4019&srccode=401901&preactionid=48548557-b966-4574-bd79-a0d39e0c4ecc
大数据工程师,1.2万-2万,杭州-富阳,经验不限,硕士,大数据,银江技术股份有限公司,http://jobs.zhaopin.com/CCL1388477410J40464286213.htm?refcode=4019&srccode=401901&preactionid=48548557-b966-4574-bd79-a0d39e0c4ecc
中级数据开发【数据建模/线上面试/金融项目】,1.3万-1.9万,杭州-上城,3-5年,本科,数仓开发、数据建模、Hadoop、Yarn、MySQL、Oracle、信贷反欺诈、风控票据,北京汉克时代科技有限公司,http://jobs.zhaopin.com/CC493150920J40554791414.htm?refcode=4019&srccode=401901&preactionid=48548557-b966-4574-bd79-a0d39e0c4ecc
大数据开发工程师,1.6万-2.6万 · 14薪,杭州-滨江,3-5年,本科,数据中台、数据建模、实时数仓、Hadoop、Hive、Spark、MySQL、HBase、SQL Server,亚信科技,http://jobs.zhaopin.com/CC139131340J40481239611.htm?refcode=4019&srccode=401901&preactionid=48548557-b966-4574-bd79-a0d39e0c4ecc
数据开发工程师,1.8万-3.5万 · 16薪,杭州-上城,3-5年,本科,数据运维、数仓开发,领时云天信息科技(常州)有限公司,http://jobs.zhaopin.com/CC685034830J40513757110.htm?refcode=4019&srccode=401901&preactionid=48548557-b966-4574-bd79-a0d39e0c4ecc
数据开发工程师,1.6万-1.8万 · 13薪,杭州-萧山,5-10年,本科,ETL开发、数仓开发、数据集市、Hive,维恩贝特科技有限公司,http://jobs.zhaopin.com/CC272648910J40499078408.htm?refcode=4019&srccode=401901&preactionid=48548557-b966-4574-bd79-a0d39e0c4ecc
数据开发工程师,9千-1.8万,杭州-拱墅,3-5年,本科,数据采集、Teradata、Oracle、数据库,京北方,http://jobs.zhaopin.com/CC315847110J40160424707.htm?refcode=4019&srccode=401901&preactionid=48548557-b966-4574-bd79-a0d39e0c4ecc
中高级 杭州数据开发 (营销数字BI) AI面试,1.5万-1.7万,杭州-滨江,3-5年,本科,数据治理、数据建模、ETL、Java、Python、Shell、Hadoop、Spark、Kafka、BI,上海正诺信息科技有限公司,http://jobs.zhaopin.com/CC682919930J40527232907.htm?refcode=4019&srccode=401901&preactionid=48548557-b966-4574-bd79-a0d39e0c4ecc
数据库运维工程师,6千-8千 · 13薪,杭州-上城,1-3年,大专,DATAWORKS、Java、Python、Oracle、ODPS,杭州久烁网络科技有限公司,http://jobs.zhaopin.com/CCL1246328260J40368076808.htm?refcode=4019&srccode=401901&preactionid=48548557-b966-4574-bd79-a0d39e0c4ecc
大数据开发,1.6万-1.8万,杭州-萧山,5-10年,本科,Oracle、数据迁移,上海浩方信息技术有限公司南京分公司,http://jobs.zhaopin.com/CC871883930J40495542711.htm?refcode=4019&srccode=401901&preactionid=48548557-b966-4574-bd79-a0d39e0c4ecc
数据开发工程师,1.1万-2万,杭州-滨江,3-5年,本科,数据清洗、ETL、Flink、数据中台,杭州诚品科技有限公司,http://jobs.zhaopin.com/CC199434210J40234621510.htm?refcode=4019&srccode=401901&preactionid=48548557-b966-4574-bd79-a0d39e0c4ecc
RPA交付工程师,8千-1.2万,杭州-上城,1-3年,本科,Python,浙江方顶数融科技有限公司,http://jobs.zhaopin.com/CCL1316152500J40522339008.htm?refcode=4019&srccode=401901&preactionid=48548557-b966-4574-bd79-a0d39e0c4ecc
大数据开发工程师（统本）,1.3万-1.8万,杭州-上城,3-5年,本科,数据中台、数仓开发、Hive、Spark,北京青钱信息技术有限公司,http://jobs.zhaopin.com/CC337626410J40500159010.htm?refcode=4019&srccode=401901&preactionid=48548557-b966-4574-bd79-a0d39e0c4ecc
开发（不限语言）/大数据/安全,1.5万-3万 · 15薪,杭州-滨江,无经验,本科,MySQL,外企德科,http://jobs.zhaopin.com/CC138117190J40511731105.htm?refcode=4019&srccode=401901&preactionid=48548557-b966-4574-bd79-a0d39e0c4ecc
C++编程讲师（做五休二/五险一金）,1万-1.4万,杭州-余杭,经验不限,本科,C/C++、授课老师、助教、教学管理,杭州小码教育科技有限公司,http://jobs.zhaopin.com/CC394236080J40281233412.htm?refcode=4019&srccode=401901&preactionid=48548557-b966-4574-bd79-a0d39e0c4ecc
