职位名称,薪水,工作地点,经验要求,学历要求,职位标签,公司名称,详情链接
数据分析岗,1.3万-1.8万 · 14薪,杭州-上城,3-5年,本科,Java、Python、机器学习、决策树、神经网络、聚类算法、回归算法,杭州越秀房地产开发有限公司,http://jobs.zhaopin.com/CC404414110J40533246014.htm?refcode=4019&srccode=401901&preactionid=916fb7c8-67d0-4939-b427-59f878755b00
数据分析师,6千-1.2万,杭州-拱墅,经验不限,本科,数据分析、SQL、MySQL,浙江天平会计师事务所(特殊普通合伙),http://jobs.zhaopin.com/CC603642830J40169195410.htm?refcode=4019&srccode=401901&preactionid=916fb7c8-67d0-4939-b427-59f878755b00
经营分析岗,7千-1.1万 · 14薪,杭州-拱墅,经验不限,本科,销售数据分析、商业数据分析、风控数据分析,江西星函企业管理有限公司,http://jobs.zhaopin.com/CCL1322411260J40433917211.htm?refcode=4019&srccode=401901&preactionid=916fb7c8-67d0-4939-b427-59f878755b00
数据分析师,1.5万-3万,杭州-上城,1-3年,本科,数据分析师,中国移动通信有限公司在线营销服务中心,http://jobs.zhaopin.com/CCL1317363300J40450359003.htm?refcode=4019&srccode=401901&preactionid=916fb7c8-67d0-4939-b427-59f878755b00
数据开发工程师,1.3万-1.8万,杭州-滨江,3-5年,本科,阿里云大数据,山东智和创信息技术有限公司,http://jobs.zhaopin.com/CC461476710J40486069804.htm?refcode=4019&srccode=401901&preactionid=916fb7c8-67d0-4939-b427-59f878755b00
数据开发工程师（汽车行业）,1.5万-2万,杭州-滨江,3-5年,本科,数仓开发、ETL开发、数据治理、Flink sql、Hive sql、Flink、Hive,中安润微科技上海,http://jobs.zhaopin.com/CCL1476042980J40510204810.htm?refcode=4019&srccode=401901&preactionid=916fb7c8-67d0-4939-b427-59f878755b00
数据助理/数据分析员（双休，可培养）,9千-1.5万,杭州-拱墅,1-3年,本科,,杭州新鼎汇信息技术有限公司,http://jobs.zhaopin.com/CCL1476613970J40501850205.htm?refcode=4019&srccode=401901&preactionid=916fb7c8-67d0-4939-b427-59f878755b00
数据分析主管,8千-1.5万,杭州-上城,1-3年,本科,,杭州亿普科技有限公司,http://jobs.zhaopin.com/CC140348690J40532737512.htm?refcode=4019&srccode=401901&preactionid=916fb7c8-67d0-4939-b427-59f878755b00
数据分析师,1万-1.5万,杭州-上城,1-3年,本科,SQL、BI、SPSS、Python,杭州君远健康科技有限公司,http://jobs.zhaopin.com/CC309285280J40156725005.htm?refcode=4019&srccode=401901&preactionid=916fb7c8-67d0-4939-b427-59f878755b00
电商BI数据分析-中高级多边形战士【观远数据】,1.5万-3万,杭州-余杭,3-5年,本科,SQL、数据分析/挖掘经验、电商/零售行业、泛零售、鞋服、餐饮行业、电商方向候选人BASE杭州总部,深圳南区人瑞人力资源服务有限公司,http://jobs.zhaopin.com/CCL1289361510J40495844101.htm?refcode=4019&srccode=401901&preactionid=916fb7c8-67d0-4939-b427-59f878755b00
数据开发,1.5万-2万,杭州-滨江,5-10年,本科,ARGO、KUBEMNETES、Python、DATAWORKS、QUICKBI,深圳市拓保软件有限公司,http://jobs.zhaopin.com/CC157088920J40493020816.htm?refcode=4019&srccode=401901&preactionid=916fb7c8-67d0-4939-b427-59f878755b00
保险行业数据开发,1.3万-2.5万,杭州-拱墅,3-5年,大专,DATAWORKS、阿里云,纬创软件,http://jobs.zhaopin.com/CC120817710J40540265601.htm?refcode=4019&srccode=401901&preactionid=916fb7c8-67d0-4939-b427-59f878755b00
